,name,value,Check
16250,CE.strikePrice,34400,FALSE
16251,CE.expiryDate,18-Aug-21,FALSE
16252,CE.underlying,BANKNIFTY,FALSE
16253,CE.identifier,OPTIDXBANKNIFTY18-08-2021CE34400.00,FALSE
16254,CE.openInterest,0,FALSE
16255,CE.changeinOpenInterest,0,FALSE
16256,CE.pchangeinOpenInterest,0,FALSE
16257,CE.totalTradedVolume,0,FALSE
16258,CE.impliedVolatility,0,FALSE
16259,CE.lastPrice,0,FALSE
16260,CE.change,0,FALSE
16261,CE.pChange,0,FALSE
16262,CE.totalBuyQuantity,25,FALSE
16263,CE.totalSellQuantity,2400,FALSE
16264,CE.bidQty,25,FALSE
16265,CE.bidprice,0.05,FALSE
16266,CE.askQty,2400,FALSE
16267,CE.askPrice,1187.5,FALSE
16268,CE.underlyingValue,34415.45,FALSE
16269,strikePrice,34400,FALSE
16270,expiryDate,26-Aug-21,FALSE
16271,CE.strikePrice,34400,FALSE
16272,CE.expiryDate,26-Aug-21,FALSE
16273,CE.underlying,BANKNIFTY,FALSE
16274,CE.identifier,OPTIDXBANKNIFTY26-08-2021CE34400.00,FALSE
16275,CE.openInterest,71,FALSE
16276,CE.changeinOpenInterest,70,FALSE
16277,CE.pchangeinOpenInterest,7000,FALSE
16278,CE.totalTradedVolume,189,FALSE
16279,CE.impliedVolatility,19,FALSE
16280,CE.lastPrice,1020,TRUE
16281,CE.change,-839.7,FALSE
16282,CE.pChange,-45.15244394,FALSE
16283,CE.totalBuyQuantity,3750,FALSE
16284,CE.totalSellQuantity,6550,FALSE
16285,CE.bidQty,25,FALSE
16286,CE.bidprice,1006.05,FALSE
16287,CE.askQty,25,FALSE
16288,CE.askPrice,1027.55,FALSE
16289,CE.underlyingValue,34415.45,FALSE
16290,PE.strikePrice,34400,FALSE
16291,PE.expiryDate,26-Aug-21,FALSE
16292,PE.underlying,BANKNIFTY,FALSE
16293,PE.identifier,OPTIDXBANKNIFTY26-08-2021PE34400.00,FALSE
16294,PE.openInterest,289,FALSE
16295,PE.changeinOpenInterest,227,FALSE
16296,PE.pchangeinOpenInterest,366.1290323,FALSE
16297,PE.totalTradedVolume,636,FALSE
16298,PE.impliedVolatility,21.62,FALSE
16299,PE.lastPrice,770,FALSE
16300,PE.change,348.85,FALSE
16301,PE.pChange,82.83271993,FALSE
16302,PE.totalBuyQuantity,9000,FALSE
16303,PE.totalSellQuantity,7100,FALSE
16304,PE.bidQty,25,FALSE
16305,PE.bidprice,756.45,FALSE
16306,PE.askQty,25,FALSE
16307,PE.askPrice,778.6,FALSE
16308,PE.underlyingValue,34415.45,FALSE
16309,strikePrice,34400,FALSE
16310,expiryDate,05-Aug-21,FALSE
16311,CE.strikePrice,34400,FALSE
16312,CE.expiryDate,05-Aug-21,FALSE
16313,CE.underlying,BANKNIFTY,FALSE
16314,CE.identifier,OPTIDXBANKNIFTY05-08-2021CE34400.00,FALSE
16315,CE.openInterest,75,FALSE
16316,CE.changeinOpenInterest,75,FALSE
16317,CE.pchangeinOpenInterest,0,FALSE
16318,CE.totalTradedVolume,163,FALSE
16319,CE.impliedVolatility,20.79,FALSE
16320,CE.lastPrice,682.65,TRUE
16321,CE.change,-2394.3,FALSE
16322,CE.pChange,-77.81406913,FALSE
16323,CE.totalBuyQuantity,1325,FALSE
16324,CE.totalSellQuantity,4075,FALSE
16325,CE.bidQty,25,FALSE
16326,CE.bidprice,683.05,FALSE
16327,CE.askQty,25,FALSE
16328,CE.askPrice,703,FALSE
16329,CE.underlyingValue,34415.45,FALSE
16330,PE.strikePrice,34400,FALSE
16331,PE.expiryDate,05-Aug-21,FALSE
16332,PE.underlying,BANKNIFTY,FALSE
16333,PE.identifier,OPTIDXBANKNIFTY05-08-2021PE34400.00,FALSE
16334,PE.openInterest,15,FALSE
16335,PE.changeinOpenInterest,15,FALSE
16336,PE.pchangeinOpenInterest,0,FALSE
16337,PE.totalTradedVolume,36,FALSE
16338,PE.impliedVolatility,21.55,FALSE
16339,PE.lastPrice,538.6,FALSE
16340,PE.change,-1066.85,FALSE
16341,PE.pChange,-66.45177365,FALSE
16342,PE.totalBuyQuantity,7900,FALSE
16343,PE.totalSellQuantity,4800,FALSE
16344,PE.bidQty,25,FALSE
16345,PE.bidprice,520.95,FALSE
16346,PE.askQty,25,FALSE
16347,PE.askPrice,549.45,FALSE
16348,PE.underlyingValue,34415.45,FALSE
16349,strikePrice,34400,FALSE
16350,expiryDate,09-Sep-21,FALSE
16351,PE.strikePrice,34400,FALSE
16352,PE.expiryDate,09-Sep-21,FALSE
16353,PE.underlying,BANKNIFTY,FALSE
16354,PE.identifier,OPTIDXBANKNIFTY09-09-2021PE34400.00,FALSE
16355,PE.openInterest,0,FALSE
16356,PE.changeinOpenInterest,0,FALSE
16357,PE.pchangeinOpenInterest,0,FALSE
16358,PE.totalTradedVolume,0,FALSE
16359,PE.impliedVolatility,0,FALSE
16360,PE.lastPrice,0,TRUE
16361,PE.change,0,FALSE
16362,PE.pChange,0,FALSE
16363,PE.totalBuyQuantity,0,FALSE
16364,PE.totalSellQuantity,2400,FALSE
16365,PE.bidQty,0,FALSE
16366,PE.bidprice,0,FALSE
16367,PE.askQty,2400,FALSE
16368,PE.askPrice,2357.15,FALSE
16369,PE.underlyingValue,34415.45,FALSE
16370,CE.strikePrice,34400,FALSE
16371,CE.expiryDate,09-Sep-21,FALSE
16372,CE.underlying,BANKNIFTY,FALSE
16373,CE.identifier,OPTIDXBANKNIFTY09-09-2021CE34400.00,FALSE
16374,CE.openInterest,0,FALSE
16375,CE.changeinOpenInterest,0,FALSE
16376,CE.pchangeinOpenInterest,0,FALSE
16377,CE.totalTradedVolume,0,FALSE
16378,CE.impliedVolatility,0,FALSE
16379,CE.lastPrice,0,FALSE
16380,CE.change,0,FALSE
16381,CE.pChange,0,FALSE
16382,CE.totalBuyQuantity,0,FALSE
16383,CE.totalSellQuantity,2400,FALSE
16384,CE.bidQty,0,FALSE
16385,CE.bidprice,0,FALSE
16386,CE.askQty,2400,FALSE
16387,CE.askPrice,2815.35,FALSE
16388,CE.underlyingValue,34415.45,FALSE
16389,strikePrice,34400,FALSE
16390,expiryDate,16-Sep-21,FALSE
16391,CE.strikePrice,34400,FALSE
16392,CE.expiryDate,16-Sep-21,FALSE
16393,CE.underlying,BANKNIFTY,FALSE
16394,CE.identifier,OPTIDXBANKNIFTY16-09-2021CE34400.00,FALSE
16395,CE.openInterest,0,FALSE
16396,CE.changeinOpenInterest,0,FALSE
16397,CE.pchangeinOpenInterest,0,FALSE
16398,CE.totalTradedVolume,0,FALSE
16399,CE.impliedVolatility,0,FALSE
16400,CE.lastPrice,0,TRUE
16401,CE.change,0,FALSE
16402,CE.pChange,0,FALSE
16403,CE.totalBuyQuantity,0,FALSE
16404,CE.totalSellQuantity,2400,FALSE
16405,CE.bidQty,0,FALSE
16406,CE.bidprice,0,FALSE
16407,CE.askQty,2400,FALSE
16408,CE.askPrice,3260.15,FALSE
16409,CE.underlyingValue,34415.45,FALSE
16410,PE.strikePrice,34400,FALSE
16411,PE.expiryDate,16-Sep-21,FALSE
16412,PE.underlying,BANKNIFTY,FALSE
16413,PE.identifier,OPTIDXBANKNIFTY16-09-2021PE34400.00,FALSE
16414,PE.openInterest,0,FALSE
16415,PE.changeinOpenInterest,0,FALSE
16416,PE.pchangeinOpenInterest,0,FALSE
16417,PE.totalTradedVolume,0,FALSE
16418,PE.impliedVolatility,0,FALSE
16419,PE.lastPrice,0,FALSE
16420,PE.change,0,FALSE
16421,PE.pChange,0,FALSE
16422,PE.totalBuyQuantity,0,FALSE
16423,PE.totalSellQuantity,0,FALSE
16424,PE.bidQty,0,FALSE
16425,PE.bidprice,0,FALSE
16426,PE.askQty,0,FALSE
16427,PE.askPrice,0,FALSE
16428,PE.underlyingValue,34415.45,FALSE
16429,strikePrice,34400,FALSE
16430,expiryDate,30-Sep-21,FALSE
16431,PE.strikePrice,34400,FALSE
16432,PE.expiryDate,30-Sep-21,FALSE
16433,PE.underlying,BANKNIFTY,FALSE
16434,PE.identifier,OPTIDXBANKNIFTY30-09-2021PE34400.00,FALSE
16435,PE.openInterest,0,FALSE
16436,PE.changeinOpenInterest,0,FALSE
16437,PE.pchangeinOpenInterest,0,FALSE
16438,PE.totalTradedVolume,0,FALSE
16439,PE.impliedVolatility,0,FALSE
16440,PE.lastPrice,0,TRUE
16441,PE.change,0,FALSE
16442,PE.pChange,0,FALSE
16443,PE.totalBuyQuantity,0,FALSE
16444,PE.totalSellQuantity,2500,FALSE
16445,PE.bidQty,0,FALSE
16446,PE.bidprice,0,FALSE
16447,PE.askQty,100,FALSE
16448,PE.askPrice,2707.2,FALSE
16449,PE.underlyingValue,34415.45,FALSE
16450,CE.strikePrice,34400,FALSE
16451,CE.expiryDate,30-Sep-21,FALSE
16452,CE.underlying,BANKNIFTY,FALSE
16453,CE.identifier,OPTIDXBANKNIFTY30-09-2021CE34400.00,FALSE
16454,CE.openInterest,0,FALSE
16455,CE.changeinOpenInterest,0,FALSE
16456,CE.pchangeinOpenInterest,0,FALSE
16457,CE.totalTradedVolume,0,FALSE
16458,CE.impliedVolatility,0,FALSE
16459,CE.lastPrice,0,FALSE
16460,CE.change,0,FALSE
16461,CE.pChange,0,FALSE
16462,CE.totalBuyQuantity,0,FALSE
16463,CE.totalSellQuantity,2500,FALSE
16464,CE.bidQty,0,FALSE
16465,CE.bidprice,0,FALSE
16466,CE.askQty,100,FALSE
16467,CE.askPrice,2499,FALSE
16468,CE.underlyingValue,34415.45,FALSE
16469,strikePrice,34400,FALSE
16470,expiryDate,22-Jul-21,FALSE
16471,PE.strikePrice,34400,FALSE
16472,PE.expiryDate,22-Jul-21,FALSE
16473,PE.underlying,BANKNIFTY,FALSE
16474,PE.identifier,OPTIDXBANKNIFTY22-07-2021PE34400.00,FALSE
16475,PE.openInterest,16788,FALSE
16476,PE.changeinOpenInterest,6997,FALSE
16477,PE.pchangeinOpenInterest,71.46358901,FALSE
16478,PE.totalTradedVolume,1474556,FALSE
16479,PE.impliedVolatility,16.89,FALSE
16480,PE.lastPrice,155,TRUE
16481,PE.change,119.25,FALSE
16482,PE.pChange,333.5664336,FALSE
16483,PE.totalBuyQuantity,47375,FALSE
16484,PE.totalSellQuantity,35075,FALSE
16485,PE.bidQty,50,FALSE
16486,PE.bidprice,155,FALSE
16487,PE.askQty,100,FALSE
16488,PE.askPrice,159.9,FALSE
16489,PE.underlyingValue,34415.45,FALSE
16490,CE.strikePrice,34400,FALSE
16491,CE.expiryDate,22-Jul-21,FALSE
16492,CE.underlying,BANKNIFTY,FALSE
16493,CE.identifier,OPTIDXBANKNIFTY22-07-2021CE34400.00,FALSE
16494,CE.openInterest,12737,FALSE
16495,CE.changeinOpenInterest,12441,FALSE
16496,CE.pchangeinOpenInterest,4203.040541,FALSE
16497,CE.totalTradedVolume,609224,FALSE
16498,CE.impliedVolatility,18.92,FALSE
16499,CE.lastPrice,209.85,FALSE
16500,CE.change,-552.2,FALSE
16501,CE.pChange,-72.46243685,FALSE
16502,CE.totalBuyQuantity,52975,FALSE
16503,CE.totalSellQuantity,50950,FALSE
16504,CE.bidQty,50,FALSE
16505,CE.bidprice,201.55,FALSE
16506,CE.askQty,50,FALSE
16507,CE.askPrice,209.75,FALSE
16508,CE.underlyingValue,34415.45,FALSE
16509,strikePrice,34400,FALSE
16510,expiryDate,02-Sep-21,FALSE
16511,CE.strikePrice,34400,FALSE
16512,CE.expiryDate,02-Sep-21,FALSE
16513,CE.underlying,BANKNIFTY,FALSE
16514,CE.identifier,OPTIDXBANKNIFTY02-09-2021CE34400.00,FALSE
16515,CE.openInterest,0,FALSE
16516,CE.changeinOpenInterest,0,FALSE
16517,CE.pchangeinOpenInterest,0,FALSE
16518,CE.totalTradedVolume,0,FALSE
16519,CE.impliedVolatility,0,FALSE
16520,CE.lastPrice,0,TRUE
16521,CE.change,0,FALSE
16522,CE.pChange,0,FALSE
16523,CE.totalBuyQuantity,0,FALSE
16524,CE.totalSellQuantity,2400,FALSE
16525,CE.bidQty,0,FALSE
16526,CE.bidprice,0,FALSE
16527,CE.askQty,2400,FALSE
16528,CE.askPrice,2585.7,FALSE
16529,CE.underlyingValue,34415.45,FALSE
16530,PE.strikePrice,34400,FALSE
16531,PE.expiryDate,02-Sep-21,FALSE
16532,PE.underlying,BANKNIFTY,FALSE
16533,PE.identifier,OPTIDXBANKNIFTY02-09-2021PE34400.00,FALSE
16534,PE.openInterest,0,FALSE
16535,PE.changeinOpenInterest,0,FALSE
16536,PE.pchangeinOpenInterest,0,FALSE
16537,PE.totalTradedVolume,0,FALSE
16538,PE.impliedVolatility,0,FALSE
16539,PE.lastPrice,0,FALSE
16540,PE.change,0,FALSE
16541,PE.pChange,0,FALSE
16542,PE.totalBuyQuantity,0,FALSE
16543,PE.totalSellQuantity,2400,FALSE
16544,PE.bidQty,0,FALSE
16545,PE.bidprice,0,FALSE
16546,PE.askQty,2400,FALSE
16547,PE.askPrice,2155.15,FALSE
16548,PE.underlyingValue,34415.45,FALSE
16549,strikePrice,34500,FALSE
16550,expiryDate,29-Jul-21,FALSE
16551,CE.strikePrice,34500,FALSE
16552,CE.expiryDate,29-Jul-21,FALSE
16553,CE.underlying,BANKNIFTY,FALSE
16554,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE34500.00,FALSE
16555,CE.openInterest,17067,FALSE
16556,CE.changeinOpenInterest,14539,FALSE
16557,CE.pchangeinOpenInterest,575.1186709,FALSE
16558,CE.totalTradedVolume,100839,FALSE
16559,CE.impliedVolatility,20.35,FALSE
16560,CE.lastPrice,439,TRUE
16561,CE.change,-416.3,FALSE
16562,CE.pChange,-48.67298024,FALSE
16563,CE.totalBuyQuantity,33075,FALSE
16564,CE.totalSellQuantity,45575,FALSE
16565,CE.bidQty,600,FALSE
16566,CE.bidprice,439,FALSE
16567,CE.askQty,25,FALSE
16568,CE.askPrice,439.15,FALSE
16569,CE.underlyingValue,34415.45,FALSE
16570,PE.strikePrice,34500,FALSE
16571,PE.expiryDate,29-Jul-21,FALSE
16572,PE.underlying,BANKNIFTY,FALSE
16573,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE34500.00,FALSE
16574,PE.openInterest,16488,FALSE
16575,PE.changeinOpenInterest,655,FALSE
16576,PE.pchangeinOpenInterest,4.136929199,FALSE
16577,PE.totalTradedVolume,126287,FALSE
16578,PE.impliedVolatility,20.47,FALSE
16579,PE.lastPrice,441,FALSE
16580,PE.change,258.95,FALSE
16581,PE.pChange,142.2411425,FALSE
16582,PE.totalBuyQuantity,31150,FALSE
16583,PE.totalSellQuantity,13300,FALSE
16584,PE.bidQty,50,FALSE
16585,PE.bidprice,435.05,FALSE
16586,PE.askQty,750,FALSE
16587,PE.askPrice,441,FALSE
16588,PE.underlyingValue,34415.45,FALSE
16589,strikePrice,34500,FALSE
16590,expiryDate,05-Aug-21,FALSE
16591,PE.strikePrice,34500,FALSE
16592,PE.expiryDate,05-Aug-21,FALSE
16593,PE.underlying,BANKNIFTY,FALSE
16594,PE.identifier,OPTIDXBANKNIFTY05-08-2021PE34500.00,FALSE
16595,PE.openInterest,445,FALSE
16596,PE.changeinOpenInterest,119,FALSE
16597,PE.pchangeinOpenInterest,36.50306748,FALSE
16598,PE.totalTradedVolume,1911,FALSE
16599,PE.impliedVolatility,20.92,FALSE
16600,PE.lastPrice,568.1,TRUE
16601,PE.change,286.55,FALSE
16602,PE.pChange,101.7758835,FALSE
16603,PE.totalBuyQuantity,8600,FALSE
16604,PE.totalSellQuantity,4900,FALSE
16605,PE.bidQty,25,FALSE
16606,PE.bidprice,568,FALSE
16607,PE.askQty,50,FALSE
16608,PE.askPrice,583.2,FALSE
16609,PE.underlyingValue,34415.45,FALSE
16610,CE.strikePrice,34500,FALSE
16611,CE.expiryDate,05-Aug-21,FALSE
16612,CE.underlying,BANKNIFTY,FALSE
16613,CE.identifier,OPTIDXBANKNIFTY05-08-2021CE34500.00,FALSE
16614,CE.openInterest,740,FALSE
16615,CE.changeinOpenInterest,732,FALSE
16616,CE.pchangeinOpenInterest,9150,FALSE
16617,CE.totalTradedVolume,1947,FALSE
16618,CE.impliedVolatility,21.08,FALSE
16619,CE.lastPrice,638.95,FALSE
16620,CE.change,-379.7,FALSE
16621,CE.pChange,-37.27482452,FALSE
16622,CE.totalBuyQuantity,6475,FALSE
16623,CE.totalSellQuantity,8200,FALSE
16624,CE.bidQty,50,FALSE
16625,CE.bidprice,635.1,FALSE
16626,CE.askQty,375,FALSE
16627,CE.askPrice,638.95,FALSE
16628,CE.underlyingValue,34415.45,FALSE
16629,strikePrice,34500,FALSE
16630,expiryDate,12-Aug-21,FALSE
16631,PE.strikePrice,34500,FALSE
16632,PE.expiryDate,12-Aug-21,FALSE
16633,PE.underlying,BANKNIFTY,FALSE
16634,PE.identifier,OPTIDXBANKNIFTY12-08-2021PE34500.00,FALSE
16635,PE.openInterest,0,FALSE
16636,PE.changeinOpenInterest,0,FALSE
16637,PE.pchangeinOpenInterest,0,FALSE
16638,PE.totalTradedVolume,0,FALSE
16639,PE.impliedVolatility,0,FALSE
16640,PE.lastPrice,0,TRUE
16641,PE.change,0,FALSE
16642,PE.pChange,0,FALSE
16643,PE.totalBuyQuantity,3450,FALSE
16644,PE.totalSellQuantity,2975,FALSE
16645,PE.bidQty,200,FALSE
16646,PE.bidprice,183.95,FALSE
16647,PE.askQty,25,FALSE
16648,PE.askPrice,1121.95,FALSE
16649,PE.underlyingValue,34415.45,FALSE
16650,CE.strikePrice,34500,FALSE
16651,CE.expiryDate,12-Aug-21,FALSE
16652,CE.underlying,BANKNIFTY,FALSE
16653,CE.identifier,OPTIDXBANKNIFTY12-08-2021CE34500.00,FALSE
16654,CE.openInterest,0,FALSE
16655,CE.changeinOpenInterest,0,FALSE
16656,CE.pchangeinOpenInterest,0,FALSE
16657,CE.totalTradedVolume,0,FALSE
16658,CE.impliedVolatility,0,FALSE
16659,CE.lastPrice,0,FALSE
16660,CE.change,0,FALSE
16661,CE.pChange,0,FALSE
16662,CE.totalBuyQuantity,6925,FALSE
16663,CE.totalSellQuantity,2625,FALSE
16664,CE.bidQty,200,FALSE
16665,CE.bidprice,683.6,FALSE
16666,CE.askQty,25,FALSE
16667,CE.askPrice,884.2,FALSE
16668,CE.underlyingValue,34415.45,FALSE
16669,strikePrice,34500,FALSE
16670,expiryDate,18-Aug-21,FALSE
16671,CE.strikePrice,34500,FALSE
16672,CE.expiryDate,18-Aug-21,FALSE
16673,CE.underlying,BANKNIFTY,FALSE
16674,CE.identifier,OPTIDXBANKNIFTY18-08-2021CE34500.00,FALSE
16675,CE.openInterest,0,FALSE
16676,CE.changeinOpenInterest,0,FALSE
16677,CE.pchangeinOpenInterest,0,FALSE
16678,CE.totalTradedVolume,0,FALSE
16679,CE.impliedVolatility,0,FALSE
16680,CE.lastPrice,0,TRUE
16681,CE.change,0,FALSE
16682,CE.pChange,0,FALSE
16683,CE.totalBuyQuantity,4525,FALSE
16684,CE.totalSellQuantity,2400,FALSE
16685,CE.bidQty,25,FALSE
16686,CE.bidprice,6,FALSE
16687,CE.askQty,2400,FALSE
16688,CE.askPrice,1112.45,FALSE
16689,CE.underlyingValue,34415.45,FALSE
16690,PE.strikePrice,34500,FALSE
16691,PE.expiryDate,18-Aug-21,FALSE
16692,PE.underlying,BANKNIFTY,FALSE
16693,PE.identifier,OPTIDXBANKNIFTY18-08-2021PE34500.00,FALSE
16694,PE.openInterest,0,FALSE
16695,PE.changeinOpenInterest,0,FALSE
16696,PE.pchangeinOpenInterest,0,FALSE
16697,PE.totalTradedVolume,0,FALSE
16698,PE.impliedVolatility,0,FALSE
16699,PE.lastPrice,0,FALSE
16700,PE.change,0,FALSE
16701,PE.pChange,0,FALSE
16702,PE.totalBuyQuantity,2000,FALSE
16703,PE.totalSellQuantity,2400,FALSE
16704,PE.bidQty,2000,FALSE
16705,PE.bidprice,5.15,FALSE
16706,PE.askQty,2400,FALSE
16707,PE.askPrice,1179.1,FALSE
16708,PE.underlyingValue,34415.45,FALSE
16709,strikePrice,34500,FALSE
16710,expiryDate,26-Aug-21,FALSE
16711,PE.strikePrice,34500,FALSE
16712,PE.expiryDate,26-Aug-21,FALSE
16713,PE.underlying,BANKNIFTY,FALSE
16714,PE.identifier,OPTIDXBANKNIFTY26-08-2021PE34500.00,FALSE
16715,PE.openInterest,3299,FALSE
16716,PE.changeinOpenInterest,29,FALSE
16717,PE.pchangeinOpenInterest,0.886850153,FALSE
16718,PE.totalTradedVolume,7112,FALSE
16719,PE.impliedVolatility,21.5,FALSE
16720,PE.lastPrice,810.1,TRUE
16721,PE.change,361.6,FALSE
16722,PE.pChange,80.62430323,FALSE
16723,PE.totalBuyQuantity,9200,FALSE
16724,PE.totalSellQuantity,3250,FALSE
16725,PE.bidQty,25,FALSE
16726,PE.bidprice,800.1,FALSE
16727,PE.askQty,50,FALSE
16728,PE.askPrice,810.1,FALSE
16729,PE.underlyingValue,34415.45,FALSE
16730,CE.strikePrice,34500,FALSE
16731,CE.expiryDate,26-Aug-21,FALSE
16732,CE.underlying,BANKNIFTY,FALSE
16733,CE.identifier,OPTIDXBANKNIFTY26-08-2021CE34500.00,FALSE
16734,CE.openInterest,1166,FALSE
16735,CE.changeinOpenInterest,957,FALSE
16736,CE.pchangeinOpenInterest,457.8947368,FALSE
16737,CE.totalTradedVolume,3087,FALSE
16738,CE.impliedVolatility,18.82,FALSE
16739,CE.lastPrice,958,FALSE
16740,CE.change,-321.85,FALSE
16741,CE.pChange,-25.14747822,FALSE
16742,CE.totalBuyQuantity,9875,FALSE
16743,CE.totalSellQuantity,8425,FALSE
16744,CE.bidQty,25,FALSE
16745,CE.bidprice,956.35,FALSE
16746,CE.askQty,25,FALSE
16747,CE.askPrice,962.95,FALSE
16748,CE.underlyingValue,34415.45,FALSE
16749,strikePrice,34500,FALSE
16750,expiryDate,02-Sep-21,FALSE
16751,PE.strikePrice,34500,FALSE
16752,PE.expiryDate,02-Sep-21,FALSE
16753,PE.underlying,BANKNIFTY,FALSE
16754,PE.identifier,OPTIDXBANKNIFTY02-09-2021PE34500.00,FALSE
16755,PE.openInterest,0,FALSE
16756,PE.changeinOpenInterest,0,FALSE
16757,PE.pchangeinOpenInterest,0,FALSE
16758,PE.totalTradedVolume,0,FALSE
16759,PE.impliedVolatility,0,FALSE
16760,PE.lastPrice,0,TRUE
16761,PE.change,0,FALSE
16762,PE.pChange,0,FALSE
16763,PE.totalBuyQuantity,0,FALSE
16764,PE.totalSellQuantity,2400,FALSE
16765,PE.bidQty,0,FALSE
16766,PE.bidprice,0,FALSE
16767,PE.askQty,2400,FALSE
16768,PE.askPrice,1565.9,FALSE
16769,PE.underlyingValue,34415.45,FALSE
16770,CE.strikePrice,34500,FALSE
16771,CE.expiryDate,02-Sep-21,FALSE
16772,CE.underlying,BANKNIFTY,FALSE
16773,CE.identifier,OPTIDXBANKNIFTY02-09-2021CE34500.00,FALSE
16774,CE.openInterest,0,FALSE
16775,CE.changeinOpenInterest,0,FALSE
16776,CE.pchangeinOpenInterest,0,FALSE
16777,CE.totalTradedVolume,0,FALSE
16778,CE.impliedVolatility,0,FALSE
16779,CE.lastPrice,0,FALSE
16780,CE.change,0,FALSE
16781,CE.pChange,0,FALSE
16782,CE.totalBuyQuantity,0,FALSE
16783,CE.totalSellQuantity,2400,FALSE
16784,CE.bidQty,0,FALSE
16785,CE.bidprice,0,FALSE
16786,CE.askQty,2400,FALSE
16787,CE.askPrice,1505.8,FALSE
16788,CE.underlyingValue,34415.45,FALSE
16789,strikePrice,34500,FALSE
16790,expiryDate,09-Sep-21,FALSE
16791,CE.strikePrice,34500,FALSE
16792,CE.expiryDate,09-Sep-21,FALSE
16793,CE.underlying,BANKNIFTY,FALSE
16794,CE.identifier,OPTIDXBANKNIFTY09-09-2021CE34500.00,FALSE
16795,CE.openInterest,0,FALSE
16796,CE.changeinOpenInterest,0,FALSE
16797,CE.pchangeinOpenInterest,0,FALSE
16798,CE.totalTradedVolume,0,FALSE
16799,CE.impliedVolatility,0,FALSE
16800,CE.lastPrice,0,TRUE
16801,CE.change,0,FALSE
16802,CE.pChange,0,FALSE
16803,CE.totalBuyQuantity,0,FALSE
16804,CE.totalSellQuantity,2400,FALSE
16805,CE.bidQty,0,FALSE
16806,CE.bidprice,0,FALSE
16807,CE.askQty,2400,FALSE
16808,CE.askPrice,1519.75,FALSE
16809,CE.underlyingValue,34415.45,FALSE
16810,PE.strikePrice,34500,FALSE
16811,PE.expiryDate,09-Sep-21,FALSE
16812,PE.underlying,BANKNIFTY,FALSE
16813,PE.identifier,OPTIDXBANKNIFTY09-09-2021PE34500.00,FALSE
16814,PE.openInterest,0,FALSE
16815,PE.changeinOpenInterest,0,FALSE
16816,PE.pchangeinOpenInterest,0,FALSE
16817,PE.totalTradedVolume,0,FALSE
16818,PE.impliedVolatility,0,FALSE
16819,PE.lastPrice,0,FALSE
16820,PE.change,0,FALSE
16821,PE.pChange,0,FALSE
16822,PE.totalBuyQuantity,0,FALSE
16823,PE.totalSellQuantity,2400,FALSE
16824,PE.bidQty,0,FALSE
16825,PE.bidprice,0,FALSE
16826,PE.askQty,2400,FALSE
16827,PE.askPrice,1568.5,FALSE
16828,PE.underlyingValue,34415.45,FALSE
16829,strikePrice,34500,FALSE
16830,expiryDate,16-Sep-21,FALSE
16831,CE.strikePrice,34500,FALSE
16832,CE.expiryDate,16-Sep-21,FALSE
16833,CE.underlying,BANKNIFTY,FALSE
16834,CE.identifier,OPTIDXBANKNIFTY16-09-2021CE34500.00,FALSE
16835,CE.openInterest,0,FALSE
16836,CE.changeinOpenInterest,0,FALSE
16837,CE.pchangeinOpenInterest,0,FALSE
16838,CE.totalTradedVolume,0,FALSE
16839,CE.impliedVolatility,0,FALSE
16840,CE.lastPrice,0,TRUE
16841,CE.change,0,FALSE
16842,CE.pChange,0,FALSE
16843,CE.totalBuyQuantity,0,FALSE
16844,CE.totalSellQuantity,2400,FALSE
16845,CE.bidQty,0,FALSE
16846,CE.bidprice,0,FALSE
16847,CE.askQty,2400,FALSE
16848,CE.askPrice,1498.15,FALSE
16849,CE.underlyingValue,34415.45,FALSE
16850,PE.strikePrice,34500,FALSE
16851,PE.expiryDate,16-Sep-21,FALSE
16852,PE.underlying,BANKNIFTY,FALSE
16853,PE.identifier,OPTIDXBANKNIFTY16-09-2021PE34500.00,FALSE
16854,PE.openInterest,0,FALSE
16855,PE.changeinOpenInterest,0,FALSE
16856,PE.pchangeinOpenInterest,0,FALSE
16857,PE.totalTradedVolume,0,FALSE
16858,PE.impliedVolatility,0,FALSE
16859,PE.lastPrice,0,FALSE
16860,PE.change,0,FALSE
16861,PE.pChange,0,FALSE
16862,PE.totalBuyQuantity,0,FALSE
16863,PE.totalSellQuantity,2400,FALSE
16864,PE.bidQty,0,FALSE
16865,PE.bidprice,0,FALSE
16866,PE.askQty,2400,FALSE
16867,PE.askPrice,1569.5,FALSE
16868,PE.underlyingValue,34415.45,FALSE
16869,strikePrice,34500,FALSE
16870,expiryDate,30-Sep-21,FALSE
16871,PE.strikePrice,34500,FALSE
16872,PE.expiryDate,30-Sep-21,FALSE
16873,PE.underlying,BANKNIFTY,FALSE
16874,PE.identifier,OPTIDXBANKNIFTY30-09-2021PE34500.00,FALSE
16875,PE.openInterest,232,FALSE
16876,PE.changeinOpenInterest,112,FALSE
16877,PE.pchangeinOpenInterest,93.33333333,FALSE
16878,PE.totalTradedVolume,268,FALSE
16879,PE.impliedVolatility,20.98,FALSE
16880,PE.lastPrice,995.2,TRUE
16881,PE.change,350,FALSE
16882,PE.pChange,54.2467452,FALSE
16883,PE.totalBuyQuantity,5700,FALSE
