"","date","open","high","low","close","volume","Name","pivot_point","support_1","resistance_1","support_2","resistance_2","resistance_3","support_3","price_difference","R1","R2","R3","R4","R5","S1","S2","S3","S4","S5","ema","rsi"
"2045","2014-04-11 00:00:00+05:30",12822.25,12934.9,12777.95,12840.2,0,"NIFTY BANK",12962.0666666667,12868.53,13042.93,12787.67,13136.47,13310.87,12613.27,174.4,13003.23,13028.69,13049.27,13069.85,13136.47,12920.91,12895.45,12874.87,12854.29,12787.67,12690.590680263,67.4032562478471
"2046","2014-04-15 00:00:00+05:30",12830.5,12831.6,12537.7,12579.9,0,"NIFTY BANK",12851.0166666667,12767.13,12924.08,12694.07,13007.97,13164.92,12537.12,156.949999999999,12888.06,12910.97,12929.49,12948.01,13007.97,12813.98,12791.06,12772.54,12754.02,12694.07,12670.4651020334,54.465614852178
"2047","2014-04-16 00:00:00+05:30",12557.4,12727.05,12514.75,12563.15,0,"NIFTY BANK",12649.7333333333,12467.87,12761.77,12355.83,12943.63,13237.53,12061.93,293.9,12719.09,12762,12796.68,12831.36,12943.63,12580.37,12537.46,12502.78,12468.1,12355.83,12650.9532653,53.7282623466372
"2048","2014-04-17 00:00:00+05:30",12564.55,12819.1,12514.8,12787.25,0,"NIFTY BANK",12601.65,12476.25,12688.55,12389.35,12813.95,13026.25,12177.05,212.299999999999,12651.75,12682.75,12707.8,12732.85,12813.95,12551.55,12520.55,12495.5,12470.45,12389.35,12675.7344897909,61.4803640135058
"2049","2014-04-21 00:00:00+05:30",12845.3,13002.75,12838.85,12958.5,0,"NIFTY BANK",12707.05,12595,12899.3,12402.75,13011.35,13315.65,12098.45,304.300000000001,12778.86,12823.29,12859.2,12895.11,13011.35,12635.24,12590.81,12554.9,12518.99,12402.75,12727.146400738,66.2773800766557
"2050","2014-04-22 00:00:00+05:30",12989.55,13040.15,12913.9,12987.1,0,"NIFTY BANK",12933.3666666667,12863.98,13027.88,12769.47,13097.27,13261.17,12605.57,163.9,12972.05,12995.98,13015.32,13034.66,13097.27,12894.69,12870.76,12851.42,12832.08,12769.47,12774.4106915129,67.0390754660773
"2051","2014-04-23 00:00:00+05:30",12961.35,13176.05,12957.9,13122.1,0,"NIFTY BANK",12980.3833333333,12920.62,13046.87,12854.13,13106.63,13232.88,12727.88,126.25,13010.18,13028.61,13043.51,13058.41,13106.63,12950.59,12932.16,12917.26,12902.36,12854.13,12837.6269294197,70.5301791023567
"2052","2014-04-25 00:00:00+05:30",13134.5,13268.6,12968.8,13034.5,0,"NIFTY BANK",13085.35,12994.65,13212.8,12867.2,13303.5,13521.65,12649.05,218.15,13136.83,13168.68,13194.42,13220.17,13303.5,13033.87,13002.02,12976.27,12950.53,12867.2,12873.4220331616,65.5262997611625
"2053","2014-04-28 00:00:00+05:30",13038.95,13116,12927.75,13081.55,0,"NIFTY BANK",13090.6333333333,12912.67,13212.47,12790.83,13390.43,13690.23,12491.03,299.800000000001,13161.39,13205.16,13240.53,13275.91,13390.43,13019.88,12976.11,12940.73,12905.36,12790.83,12911.2634816776,66.9266078415401
"2054","2014-04-29 00:00:00+05:30",13107.55,13124.3,12897.35,12910.55,0,"NIFTY BANK",13041.7666666667,12967.53,13155.78,12853.52,13230.02,13418.27,12665.27,188.25,13086.19,13113.68,13135.89,13158.11,13230.02,12997.34,12969.86,12947.64,12925.43,12853.52,12911.1337577362,57.495484864267
"2055","2014-04-30 00:00:00+05:30",12946.1,13100.75,12738.6,12855.85,0,"NIFTY BANK",12977.4,12830.5,13057.45,12750.45,13204.35,13431.3,12523.5,226.949999999999,13030.96,13064.09,13090.88,13117.66,13204.35,12923.84,12890.71,12863.92,12837.14,12750.45,12901.0821654206,54.7531384214505
"2056","2014-05-02 00:00:00+05:30",12920.35,12995.6,12818.85,12842,0,"NIFTY BANK",12898.4,12696.05,13058.2,12536.25,13260.55,13622.7,12174.1,362.15,12983.87,13036.74,13079.47,13122.21,13260.55,12812.93,12760.06,12717.33,12674.59,12536.25,12890.3399535259,54.0281540491875
"2057","2014-05-05 00:00:00+05:30",12841.4,12981.6,12773.05,12880.65,0,"NIFTY BANK",12885.4833333333,12775.37,12952.12,12708.73,13062.23,13238.98,12531.98,176.75,12927.2,12953,12973.86,12994.71,13062.23,12843.77,12817.96,12797.11,12776.25,12708.73,12888.5781437939,55.8411410312961
"2058","2014-05-06 00:00:00+05:30",12961.5,13012.55,12917.15,12966.05,0,"NIFTY BANK",12878.4333333333,12775.27,12983.82,12669.88,13086.98,13295.53,12461.33,208.550000000001,12927.65,12958.1,12982.71,13007.32,13086.98,12829.22,12798.77,12774.16,12749.55,12669.88,12902.6639358314,59.7392212891479
"2059","2014-05-07 00:00:00+05:30",12944.9,13017,12877.75,12938.2,0,"NIFTY BANK",12965.25,12917.95,13013.35,12869.85,13060.65,13156.05,12774.45,95.3999999999996,12987.76,13001.69,13012.95,13024.21,13060.65,12942.74,12928.81,12917.55,12906.29,12869.85,12909.1250384075,57.8876366377884
"2060","2014-05-08 00:00:00+05:30",12982.75,13095.5,12952.5,13037.4,0,"NIFTY BANK",12944.3166666667,12871.63,13010.88,12805.07,13083.57,13222.82,12665.82,139.25,12977.18,12997.51,13013.94,13030.37,13083.57,12911.45,12891.12,12874.69,12858.26,12805.07,12932.447758697,62.4890008494069
"2061","2014-05-09 00:00:00+05:30",13023.4,13814.25,13017.9,13750.5,0,"NIFTY BANK",13028.4666666667,12961.43,13104.43,12885.47,13171.47,13314.47,12742.47,143,13062.21,13083.09,13099.97,13116.84,13171.47,12994.72,12973.84,12956.97,12940.09,12885.47,13081.184529843,79.969740959772
"2062","2014-05-12 00:00:00+05:30",13801,14152.45,13801,14085.05,0,"NIFTY BANK",13527.55,13240.85,14037.2,12731.2,14323.9,15120.25,11934.85,796.35,13715.49,13831.76,13925.73,14019.69,14323.9,13339.61,13223.34,13129.38,13035.41,12731.2,13263.705524417,83.8845581712298
"2063","2014-05-13 00:00:00+05:30",14269.25,14367.75,14105.65,14165.55,0,"NIFTY BANK",14012.8333333333,13873.22,14224.67,13661.38,14364.28,14715.73,13309.93,351.450000000001,14095.78,14147.09,14188.56,14230.03,14364.28,13929.89,13878.58,13837.11,13795.64,13661.38,13427.6772472503,84.6848327190821
"2064","2014-05-14 00:00:00+05:30",14124.55,14320.75,14063.6,14207.1,0,"NIFTY BANK",14212.9833333333,14058.22,14320.32,13950.88,14475.08,14737.18,13688.78,262.1,14274.84,14313.11,14344.03,14374.96,14475.08,14151.13,14112.86,14081.93,14051.01,13950.88,13569.390475023,85.1089203565593
"2065","2014-05-15 00:00:00+05:30",14186.1,14301.3,14159.1,14236.55,0,"NIFTY BANK",14197.15,14073.55,14330.7,13940,14454.3,14711.45,13682.85,257.15,14257.84,14295.38,14325.72,14356.07,14454.3,14136.46,14098.92,14068.58,14038.23,13940,13690.692206837,85.4267268270323
"2066","2014-05-16 00:00:00+05:30",14675.6,15742.05,14468.1,14853,0,"NIFTY BANK",14232.3166666667,14163.33,14305.53,14090.12,14374.52,14516.72,13947.92,142.199999999999,14265.88,14286.64,14303.42,14320.2,14374.52,14198.76,14178,14161.22,14144.44,14090.12,13902.020896503,90.2609239397973
"2067","2014-05-19 00:00:00+05:30",15032,15305.65,15032,15222.15,0,"NIFTY BANK",15021.05,14300.05,15574,13747.1,16295,17568.95,12473.15,1273.95,15321.7,15507.7,15658.03,15808.35,16295,14720.4,14534.4,14384.08,14233.75,13747.1,14142.0443698661,92.0218195481703
"2068","2014-05-20 00:00:00+05:30",15351.65,15362.55,15087.7,15111.2,0,"NIFTY BANK",15186.6,15067.55,15341.2,14912.95,15460.25,15733.9,14639.3,273.65,15251.18,15291.13,15323.42,15355.72,15460.25,15122.02,15082.07,15049.78,15017.48,14912.95,14318.2544844359,86.7818736886541
"2069","2014-05-21 00:00:00+05:30",15126.6,15126.6,14857.5,14952.1,0,"NIFTY BANK",15187.15,15011.75,15286.6,14912.3,15462,15736.85,14637.45,274.849999999999,15252.01,15292.14,15324.57,15357.01,15462,15122.29,15082.16,15049.73,15017.29,14912.3,14433.4991236294,79.5633344291977
"2070","2014-05-22 00:00:00+05:30",15009.9,15204.45,14938.25,15055.55,0,"NIFTY BANK",14978.7333333333,14830.87,15099.97,14709.63,15247.83,15516.93,14440.53,269.1,15042.24,15081.53,15113.28,15145.04,15247.83,14915.23,14875.94,14844.18,14812.43,14709.63,14546.5992829695,80.7218539909061
"2071","2014-05-23 00:00:00+05:30",15091.7,15321.25,14972.6,15285.5,0,"NIFTY BANK",15066.0833333333,14927.72,15193.92,14799.88,15332.28,15598.48,14533.68,266.200000000001,15128.91,15167.77,15199.18,15230.59,15332.28,15003.26,14964.39,14932.98,14901.57,14799.88,14680.9448678841,83.0894685365786
"2072","2014-05-26 00:00:00+05:30",15431.95,15568.05,14969.25,15175.9,0,"NIFTY BANK",15193.1166666667,15064.98,15413.63,14844.47,15541.77,15890.42,14495.82,348.65,15275.4,15326.3,15367.44,15408.58,15541.77,15110.84,15059.93,15018.79,14977.65,14844.47,14770.936710087,78.0153520002048
"2073","2014-05-27 00:00:00+05:30",15141.5,15158.4,14934.95,15084,0,"NIFTY BANK",15237.7333333333,14907.42,15506.22,14638.93,15836.53,16435.33,14040.13,598.799999999999,15379.05,15466.47,15537.13,15607.79,15836.53,15096.42,15008.99,14938.33,14867.67,14638.93,14827.857308253,73.8155870745689
"2074","2014-05-28 00:00:00+05:30",15075.6,15198.35,15032.45,15173.35,0,"NIFTY BANK",15059.1166666667,14959.83,15183.28,14835.67,15282.57,15506.02,14612.22,223.449999999999,15111.85,15144.47,15170.84,15197.21,15282.57,15006.38,14973.76,14947.39,14921.02,14835.67,14890.6741612979,75.2546351637676
"2075","2014-05-29 00:00:00+05:30",15169.25,15254.5,15007.5,15030.3,0,"NIFTY BANK",15134.7166666667,15071.08,15236.98,14968.82,15300.62,15466.52,14802.92,165.9,15173.87,15198.09,15217.67,15237.24,15300.62,15095.56,15071.34,15051.77,15032.19,14968.82,14916.0606774256,68.5525931017013
"2076","2014-05-30 00:00:00+05:30",15093.1,15108.8,14709.3,14793.4,0,"NIFTY BANK",15097.4333333333,14940.37,15187.37,14850.43,15344.43,15591.43,14603.43,247,15155.73,15191.79,15220.93,15250.08,15344.43,15039.14,15003.08,14973.93,14944.79,14850.43,14893.7587360755,58.9003842269946
"2077","2014-06-02 00:00:00+05:30",14786.45,15321.8,14770,15287.25,0,"NIFTY BANK",14870.5,14632.2,15031.7,14471,15270,15669.5,14071.5,399.5,14964.78,15023.11,15070.25,15117.39,15270,14776.22,14717.89,14670.75,14623.61,14471,14965.3026022436,69.0078454051278
"2078","2014-06-03 00:00:00+05:30",15335.85,15414.05,15148.5,15257.5,0,"NIFTY BANK",15126.35,14930.9,15482.7,14574.55,15678.15,16229.95,14022.75,551.799999999999,15256.57,15337.14,15402.25,15467.36,15678.15,14996.13,14915.56,14850.45,14785.34,14574.55,15018.4294018356,67.8903094347544
"2079","2014-06-04 00:00:00+05:30",15221.3,15396.9,15171.15,15333.4,0,"NIFTY BANK",15273.35,15132.65,15398.2,15007.8,15538.9,15804.45,14742.25,265.549999999999,15336.02,15374.79,15406.12,15437.46,15538.9,15210.68,15171.91,15140.58,15109.24,15007.8,15075.6967833201,69.2996584191794
"2080","2014-06-05 00:00:00+05:30",15250.6,15337.15,15152.4,15282.15,0,"NIFTY BANK",15300.4833333333,15204.07,15429.82,15074.73,15526.23,15751.98,14848.98,225.75,15353.76,15386.72,15413.36,15440,15526.23,15247.21,15214.25,15187.61,15160.97,15074.73,15113.2337318073,67.0903710744483
"2081","2014-06-06 00:00:00+05:30",15405.75,15576.05,15320.75,15543.15,0,"NIFTY BANK",15257.2333333333,15177.32,15362.07,15072.48,15441.98,15626.73,14887.73,184.75,15300.83,15327.81,15349.61,15371.41,15441.98,15213.63,15186.66,15164.86,15143.06,15072.48,15191.4003260242,72.1198240240016
"2082","2014-06-09 00:00:00+05:30",15625.4,15725.8,15522.85,15567.4,0,"NIFTY BANK",15479.9833333333,15383.92,15639.22,15224.68,15735.28,15990.58,14969.38,255.299999999999,15540.23,15577.51,15607.63,15637.76,15735.28,15419.73,15382.46,15352.33,15322.21,15224.68,15259.7639031107,72.5528596167423
"2083","2014-06-10 00:00:00+05:30",15585.4,15585.4,15337.85,15427.8,0,"NIFTY BANK",15605.35,15484.9,15687.85,15402.4,15808.3,16011.25,15199.45,202.949999999999,15653.25,15682.88,15706.83,15730.77,15808.3,15557.45,15527.82,15503.88,15479.93,15402.4,15290.3159207269,65.9962612340636
"2084","2014-06-11 00:00:00+05:30",15436.05,15660.05,15367.6,15450.55,0,"NIFTY BANK",15450.35,15315.3,15562.85,15202.8,15697.9,15945.45,14955.25,247.549999999999,15508.77,15544.91,15574.12,15603.34,15697.9,15391.93,15355.79,15326.58,15297.36,15202.8,15319.4493896857,66.5437246598066
"2085","2014-06-12 00:00:00+05:30",15456.25,15518.75,15293.4,15464.85,0,"NIFTY BANK",15492.7333333333,15325.42,15617.87,15200.28,15785.18,16077.63,14907.83,292.449999999999,15561.75,15604.45,15638.96,15673.47,15785.18,15423.72,15381.02,15346.51,15312,15200.28,15345.8858642883,66.9157409684406
"2086","2014-06-13 00:00:00+05:30",15506.75,15599.75,15083.9,15106.9,0,"NIFTY BANK",15425.6666666667,15332.58,15557.93,15200.32,15651.02,15876.37,14974.97,225.35,15478.85,15511.75,15538.34,15564.93,15651.02,15372.48,15339.58,15312.99,15286.4,15200.32,15302.4338889631,51.1094654448124
"2087","2014-06-16 00:00:00+05:30",15055.2,15091.3,14858.9,15030,0,"NIFTY BANK",15263.5166666667,14927.28,15443.13,14747.67,15779.37,16295.22,14231.82,515.85,15385.26,15460.57,15521.44,15582.31,15779.37,15141.78,15066.46,15005.59,14944.72,14747.67,15252.9004546062,48.3814810653423
"2088","2014-06-17 00:00:00+05:30",14982.35,15393.75,14933.25,15373.2,0,"NIFTY BANK",14993.4,14895.5,15127.9,14761,15225.8,15458.2,14528.6,232.4,15048.25,15082.18,15109.6,15137.02,15225.8,14938.55,14904.62,14877.2,14849.78,14761,15274.7730992233,59.184479431364
"2089","2014-06-18 00:00:00+05:30",15369.5,15461.55,15128.45,15220.4,0,"NIFTY BANK",15233.4,15073.05,15533.55,14772.9,15693.9,16154.4,14312.4,460.5,15342.08,15409.31,15463.65,15517.99,15693.9,15124.72,15057.49,15003.15,14948.81,14772.9,15264.8870811827,53.631891432218
"2090","2014-06-19 00:00:00+05:30",15282.05,15332.75,14976.15,15067.4,0,"NIFTY BANK",15270.1333333333,15078.72,15411.82,14937.03,15603.23,15936.33,14603.93,333.099999999999,15348.74,15397.38,15436.68,15475.99,15603.23,15191.52,15142.89,15103.58,15064.28,14937.03,15228.9803391494,48.5629397234248
"2091","2014-06-20 00:00:00+05:30",15064.45,15195.55,14978.5,14997.65,0,"NIFTY BANK",15125.4333333333,14918.12,15274.72,14768.83,15482.03,15838.63,14412.23,356.6,15209.59,15261.65,15303.73,15345.81,15482.03,15041.28,14989.21,14947.13,14905.05,14768.83,15186.9202774859,46.3442275809217
"2092","2014-06-23 00:00:00+05:30",15014.2,15148,14940.35,15076.35,0,"NIFTY BANK",15057.2333333333,14918.92,15135.97,14840.18,15274.28,15491.33,14623.13,217.049999999999,15108.46,15140.15,15165.76,15191.37,15274.28,15006.01,14974.32,14948.71,14923.1,14840.18,15166.8165906703,49.251002917157
"2093","2014-06-24 00:00:00+05:30",15142.35,15341.95,15142.35,15309.5,0,"NIFTY BANK",15054.9,14961.8,15169.45,14847.25,15262.55,15470.2,14639.6,207.65,15103.91,15134.22,15158.72,15183.23,15262.55,15005.89,14975.58,14951.08,14926.57,14847.25,15192.7590287302,56.9312540299828
"2094","2014-06-25 00:00:00+05:30",15320.95,15320.95,15221.15,15237.85,0,"NIFTY BANK",15264.6,15187.25,15386.85,15065,15464.2,15663.8,14865.4,199.6,15311.71,15340.85,15364.4,15387.95,15464.2,15217.49,15188.35,15164.8,15141.25,15065,15200.9573871429,54.1338503648316
"2095","2014-06-26 00:00:00+05:30",15247.1,15333.25,15020.65,15050,0,"NIFTY BANK",15259.9833333333,15199.02,15298.82,15160.18,15359.78,15459.58,15060.38,99.8000000000011,15283.54,15298.11,15309.88,15321.66,15359.78,15236.43,15221.86,15210.08,15198.31,15160.18,15173.5105894806,47.3554549733781
"2096","2014-06-27 00:00:00+05:30",15092.25,15117.15,14946.85,14992.35,0,"NIFTY BANK",15134.6333333333,14936.02,15248.62,14822.03,15447.23,15759.83,14509.43,312.6,15208.41,15254.05,15290.93,15327.82,15447.23,15060.86,15015.22,14978.33,14941.45,14822.03,15140.5723004841,45.4162879482757
"2097","2014-06-30 00:00:00+05:30",15059.1,15329.95,15059.1,15241.9,0,"NIFTY BANK",15018.7833333333,14920.42,15090.72,14848.48,15189.08,15359.38,14678.18,170.299999999999,15058.97,15083.84,15103.93,15124.03,15189.08,14978.59,14953.73,14933.63,14913.54,14848.48,15158.9955185779,54.3977532657791
"2098","2014-07-01 00:00:00+05:30",15288.8,15365.65,15261.15,15321.35,0,"NIFTY BANK",15210.3166666667,15090.68,15361.53,14939.47,15481.17,15752.02,14668.62,270.85,15274.24,15313.78,15345.74,15377.7,15481.17,15146.4,15106.85,15074.89,15042.93,14939.47,15188.5145152001,56.9061337175994
"2099","2014-07-02 00:00:00+05:30",15464.55,15519.3,15414.85,15490.35,0,"NIFTY BANK",15316.05,15266.45,15370.95,15211.55,15420.55,15525.05,15107.05,104.5,15340.71,15355.97,15368.3,15380.63,15420.55,15291.39,15276.13,15263.8,15251.47,15211.55,15243.3936942546,61.8639776813847
"2100","2014-07-03 00:00:00+05:30",15512.75,15554.7,15431.5,15451.65,0,"NIFTY BANK",15474.8333333333,15430.37,15534.82,15370.38,15579.28,15683.73,15265.93,104.449999999999,15499.48,15514.73,15527.06,15539.38,15579.28,15450.18,15434.93,15422.61,15410.28,15370.38,15281.2584771174,60.104569385002
"2101","2014-07-04 00:00:00+05:30",15458.75,15582.65,15305,15556.15,0,"NIFTY BANK",15479.2833333333,15403.87,15527.07,15356.08,15602.48,15725.68,15232.88,123.200000000001,15508.36,15526.35,15540.88,15555.42,15602.48,15450.21,15432.22,15417.68,15403.15,15356.08,15331.2387540052,63.2411305225275
"2102","2014-07-07 00:00:00+05:30",15589.5,15592.8,15349.2,15367.6,0,"NIFTY BANK",15481.2666666667,15379.88,15657.53,15203.62,15758.92,16036.57,14925.97,277.65,15546.79,15587.33,15620.09,15652.85,15758.92,15415.74,15375.2,15342.44,15309.68,15203.62,15337.8498896406,54.6305246960182
"2103","2014-07-08 00:00:00+05:30",15437.4,15437.4,14889.35,14997.5,0,"NIFTY BANK",15436.5333333333,15280.27,15523.87,15192.93,15680.13,15923.73,14949.33,243.599999999999,15494.02,15529.59,15558.33,15587.08,15680.13,15379.04,15343.48,15314.73,15285.99,15192.93,15275.9680915241,42.1222883342288
"2104","2014-07-09 00:00:00+05:30",15008.25,15093.45,14827.1,14931.1,0,"NIFTY BANK",15108.0833333333,14778.77,15326.82,14560.03,15656.13,16204.18,14011.98,548.049999999999,15237.42,15317.44,15382.11,15446.78,15656.13,14978.74,14898.73,14834.06,14769.39,14560.03,15213.2648021561,40.2836512315104
"2105","2014-07-10 00:00:00+05:30",14940,15371.05,14621.95,14821.7,0,"NIFTY BANK",14950.55,14807.65,15074,14684.2,15216.9,15483.25,14417.85,266.35,15013.41,15052.3,15083.73,15115.15,15216.9,14887.69,14848.8,14817.38,14785.95,14684.2,15142.0712017641,37.3028513144396
"2106","2014-07-11 00:00:00+05:30",14796.9,14918.85,14406.65,14447.2,0,"NIFTY BANK",14938.2333333333,14505.42,15254.52,14189.13,15687.33,16436.43,13440.03,749.099999999999,15115.02,15224.39,15312.78,15401.18,15687.33,14761.45,14652.08,14563.68,14475.29,14189.13,15015.7309832615,29.1099540546273
"2107","2014-07-14 00:00:00+05:30",14508.1,14561.75,14338.65,14489.75,0,"NIFTY BANK",14590.9,14262.95,14775.15,14078.7,15103.1,15615.3,13566.5,512.200000000001,14711.78,14786.56,14847,14907.44,15103.1,14470.02,14395.24,14334.8,14274.36,14078.7,14920.098077214,31.0224840827104
"2108","2014-07-15 00:00:00+05:30",14601.85,14919.55,14601.85,14891.9,0,"NIFTY BANK",14463.3833333333,14365.02,14588.12,14240.28,14686.48,14909.58,14017.18,223.1,14516.03,14548.61,14574.93,14601.26,14686.48,14410.73,14378.16,14351.83,14325.51,14240.28,14914.9711540842,46.250503018848
"2109","2014-07-16 00:00:00+05:30",15033.95,15299.8,15006.45,15265.45,0,"NIFTY BANK",14804.4333333333,14689.32,15007.02,14486.73,15122.13,15439.83,14169.03,317.699999999999,14879.41,14925.79,14963.28,15000.77,15122.13,14729.46,14683.07,14645.58,14608.09,14486.73,14978.6945806143,56.2247973867179
"2110","2014-07-17 00:00:00+05:30",15258.95,15301.95,15156,15269.05,0,"NIFTY BANK",15190.5666666667,15081.33,15374.68,14897.22,15483.92,15777.27,14603.87,293.349999999999,15259.8,15302.63,15337.24,15371.86,15483.92,15121.34,15078.51,15043.89,15009.28,14897.22,15031.4864750481,56.3116104465238
"2111","2014-07-18 00:00:00+05:30",15169,15463.15,15089.3,15389.35,0,"NIFTY BANK",15242.3333333333,15182.72,15328.67,15096.38,15388.28,15534.23,14950.43,145.950000000001,15276.78,15298.09,15315.31,15332.53,15388.28,15207.89,15186.58,15169.36,15152.14,15096.38,15096.5525704939,59.3079246684879
"2112","2014-07-21 00:00:00+05:30",15510,15554.9,15355.35,15385.95,0,"NIFTY BANK",15313.9333333333,15164.72,15538.57,14940.08,15687.78,16061.63,14566.23,373.85,15402.16,15456.74,15500.86,15544.97,15687.78,15225.7,15171.12,15127.01,15082.89,14940.08,15149.1702849495,59.1804656769113
"2113","2014-07-22 00:00:00+05:30",15440.35,15473.35,15306.35,15427.35,0,"NIFTY BANK",15432.0666666667,15309.23,15508.78,15232.52,15631.62,15831.17,15032.97,199.549999999999,15479.16,15508.29,15531.84,15555.39,15631.62,15384.97,15355.84,15332.29,15308.74,15232.52,15199.7484149587,60.333805280046
"2114","2014-07-23 00:00:00+05:30",15513.45,15626.9,15398.7,15463,0,"NIFTY BANK",15402.35,15331.35,15498.35,15235.35,15569.35,15736.35,15068.35,167,15441.76,15466.14,15485.85,15505.56,15569.35,15362.94,15338.56,15318.85,15299.14,15235.35,15247.6123395117,61.3779042771814
"2115","2014-07-24 00:00:00+05:30",15471.35,15559.1,15410.2,15534.35,0,"NIFTY BANK",15496.2,15365.5,15593.7,15268,15724.4,15952.6,15039.8,228.199999999999,15550.06,15583.37,15610.3,15637.23,15724.4,15442.34,15409.03,15382.1,15355.17,15268,15299.7464596005,63.513621881556
"2116","2014-07-25 00:00:00+05:30",15494.85,15571.9,15272.45,15322.25,0,"NIFTY BANK",15501.2166666667,15443.33,15592.23,15352.32,15650.12,15799.02,15203.42,148.9,15536.36,15558.1,15575.67,15593.24,15650.12,15466.08,15444.34,15426.77,15409.2,15352.32,15303.8380124004,53.7046390336553
"2117","2014-07-28 00:00:00+05:30",15399.5,15403.9,15162.05,15212.15,0,"NIFTY BANK",15388.8666666667,15205.83,15505.28,15089.42,15688.32,15987.77,14789.97,299.449999999999,15459.54,15503.26,15538.59,15573.93,15688.32,15318.2,15274.48,15239.14,15203.81,15089.42,15287.1674646912,49.3121083099706
"2118","2014-07-30 00:00:00+05:30",15256.2,15470.6,15184.65,15452.4,0,"NIFTY BANK",15259.3666666667,15114.83,15356.68,15017.52,15501.22,15743.07,14775.67,241.85,15316.44,15351.75,15380.29,15408.83,15501.22,15202.29,15166.98,15138.44,15109.9,15017.52,15317.2097438383,57.7003888858514
"2119","2014-07-31 00:00:00+05:30",15447.9,15499.5,15233,15267.6,0,"NIFTY BANK",15369.2166666667,15267.83,15553.78,15083.27,15655.17,15941.12,14797.32,285.950000000001,15436.7,15478.45,15512.19,15545.93,15655.17,15301.73,15259.98,15226.24,15192.5,15083.27,15308.1897904131,50.5506306000955
"2120","2014-08-01 00:00:00+05:30",15137.6,15417.25,15096.1,15127.8,0,"NIFTY BANK",15333.3666666667,15167.23,15433.73,15066.87,15599.87,15866.37,14800.37,266.5,15396.26,15435.17,15466.62,15498.06,15599.87,15270.47,15231.56,15200.12,15168.67,15066.87,15275.3916467016,45.7822347384913
"2121","2014-08-04 00:00:00+05:30",15242.25,15326.15,15128.1,15242.35,0,"NIFTY BANK",15213.7166666667,15010.18,15331.33,14892.57,15534.87,15856.02,14571.42,321.15,15289.51,15336.4,15374.29,15412.19,15534.87,15137.93,15091.04,15053.14,15015.25,14892.57,15269.3840745741,50.070197322924
"2122","2014-08-05 00:00:00+05:30",15283.6,15343.5,15105.9,15293.25,0,"NIFTY BANK",15232.2,15138.25,15336.3,15034.15,15430.25,15628.3,14836.1,198.049999999999,15278.94,15307.86,15331.22,15354.59,15430.25,15185.46,15156.54,15133.17,15109.81,15034.15,15273.7233337424,51.9465485684425
"2123","2014-08-06 00:00:00+05:30",15209.05,15239.35,14983.5,15008.65,0,"NIFTY BANK",15247.55,15151.6,15389.2,15009.95,15485.15,15722.75,14772.35,237.6,15303.62,15338.31,15366.35,15394.39,15485.15,15191.48,15156.79,15128.75,15100.71,15009.95,15225.5281821529,42.1141966417883
"2124","2014-08-07 00:00:00+05:30",15004.85,15135.1,14956.85,14986.85,0,"NIFTY BANK",15077.1666666667,14914.98,15170.83,14821.32,15333.02,15588.87,14565.47,255.85,15137.55,15174.9,15205.09,15235.28,15333.02,15016.79,14979.43,14949.24,14919.05,14821.32,15182.1321490342,41.4465174367086
"2125","2014-08-08 00:00:00+05:30",14831.75,14858.95,14709.1,14765.75,0,"NIFTY BANK",15026.2666666667,14917.43,15095.68,14848.02,15204.52,15382.77,14669.77,178.25,15068.33,15094.36,15115.39,15136.43,15204.52,14984.2,14958.18,14937.14,14916.11,14848.02,15106.4263037552,35.1640780823483
"2126","2014-08-11 00:00:00+05:30",14858.75,14896.9,14807,14846.8,0,"NIFTY BANK",14777.9333333333,14696.92,14846.77,14628.08,14927.78,15077.63,14478.23,149.85,14813.3,14835.18,14852.86,14870.54,14927.78,14742.57,14720.69,14703.01,14685.33,14628.08,15059.2215212543,38.9342382969935
"2127","2014-08-12 00:00:00+05:30",14943.8,15078.1,14850.15,15056.7,0,"NIFTY BANK",14850.2333333333,14803.57,14893.47,14760.33,14940.13,15030.03,14670.43,89.8999999999996,14871.45,14884.58,14895.18,14905.79,14940.13,14829.02,14815.89,14805.28,14794.68,14760.33,15058.7630628444,47.6874410844015
"2128","2014-08-13 00:00:00+05:30",15007.25,15078.35,14843.8,14910.9,0,"NIFTY BANK",14994.9833333333,14911.87,15139.82,14767.03,15222.93,15450.88,14539.08,227.950000000001,15048.78,15082.06,15108.96,15135.86,15222.93,14941.19,14907.91,14881.01,14854.11,14767.03,15031.8788696,42.9372999019971
"2129","2014-08-14 00:00:00+05:30",14954.2,15144.75,14940.3,15089.65,0,"NIFTY BANK",14944.35,14810.35,15044.9,14709.8,15178.9,15413.45,14475.25,234.550000000001,14999.7,15033.95,15061.62,15089.3,15178.9,14889,14854.75,14827.08,14799.4,14709.8,15042.3827114909,49.7550480122537
"2130","2014-08-18 00:00:00+05:30",15099.7,15465.05,15068.35,15439.75,0,"NIFTY BANK",15058.2333333333,14971.72,15176.17,14853.78,15262.68,15467.13,14649.33,204.450000000001,15106.48,15136.33,15160.46,15184.58,15262.68,15009.98,14980.13,14956.01,14931.88,14853.78,15114.6313094016,60.1234108824894
